Date;Price;StopLimit;Margin;Diff
2017-08-31 20:27:06;4730.22000;4698.42800;35.00000;31.79200
2017-08-31 20:27:27;4730.24000;4698.42800;35.00000;31.81200
2017-08-31 20:27:48;4733.12000;4698.42800;35.00000;34.69200
2017-08-31 20:28:09;4733.13000;4698.42800;35.00000;34.70200
2017-08-31 20:28:30;4733.11000;4698.42800;35.00000;34.68200
2017-08-31 20:28:51;4733.11000;4698.42800;35.00000;34.68200
2017-08-31 20:29:13;4733.29000;4698.42800;35.00000;34.86200
2017-08-31 20:29:33;4733.12000;4698.42800;35.00000;34.69200
2017-08-31 20:29:54;4733.12000;4698.42800;35.00000;34.69200
2017-08-31 20:30:16;4733.00000;4698.42800;35.00000;34.57200
2017-08-31 20:30:37;4733.00000;4698.42800;35.00000;34.57200
2017-08-31 20:30:58;4733.42800;4698.42800;35.00000;35.00000
