Date;Price;StopLimit;Margin;Diff
2017-09-05 17:33:11;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:17;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:24;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:29;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:34;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:40;0;LTC;73.00000;70;3.00000
2017-09-05 17:33:47;0;LTC;72.02100;70;2.02100
