Date;Price;Stop;Margin;Diff
2017.08.31 01:51:55;384.501;380.183;4.497;4.318
2017.08.31 01:52:26;384.501;380.183;4.497;4.318
2017.08.31 01:52:57;384.500;380.183;4.497;4.317
2017.08.31 01:53:28;384.500;380.183;4.497;4.317
2017.08.31 01:53:59;384.500;380.183;4.497;4.317
2017.08.31 01:54:31;384.500;380.183;4.497;4.317
2017.08.31 01:55:02;384.500;380.183;4.497;4.317
2017.08.31 01:55:33;384.501;380.004;4.497;4.497
2017.08.31 01:56:04;384.500;380.004;4.497;4.496
2017.08.31 01:56:36;384.500;380.004;4.497;4.496
2017.08.31 01:57:07;383.400;380.004;4.497;3.396
2017.08.31 01:57:38;384.399;379.902;4.497;4.497
2017.08.31 01:58:09;384.397;379.902;4.497;4.495
2017.08.31 01:58:40;384.358;379.902;4.497;4.456
2017.08.31 01:59:10;384.358;379.902;4.497;4.456
2017.08.31 01:59:40;383.500;379.902;4.497;3.598
2017.08.31 02:00:10;383.500;379.902;4.497;3.598
2017.08.31 02:00:41;383.501;379.004;4.497;4.497
2017.08.31 02:01:12;383.270;379.004;4.497;4.266
2017.08.31 02:01:42;383.501;379.004;4.497;4.497
2017.08.31 02:02:13;383.799;379.302;4.497;4.497
2017.08.31 02:02:44;383.799;379.302;4.497;4.497
2017.08.31 02:03:16;383.300;379.302;4.497;3.998
2017.08.31 02:03:47;383.779;379.282;4.497;4.497
2017.08.31 02:04:17;383.306;379.282;4.497;4.024
2017.08.31 02:04:48;383.301;379.282;4.497;4.019
2017.08.31 02:05:22;383.311;378.814;4.497;4.497
2017.08.31 02:05:53;383.699;379.202;4.497;4.497
2017.08.31 02:06:24;383.500;379.202;4.497;4.298
2017.08.31 02:06:55;383.500;379.202;4.497;4.298
2017.08.31 02:07:26;383.500;379.202;4.497;4.298
2017.08.31 02:07:57;383.500;379.202;4.497;4.298
2017.08.31 02:08:28;383.500;379.202;4.497;4.298
2017.08.31 02:08:58;383.500;379.202;4.497;4.298
2017.08.31 02:09:29;383.820;379.323;4.497;4.497
2017.08.31 02:09:59;383.820;379.323;4.497;4.497
2017.08.31 02:10:30;383.820;379.323;4.497;4.497
2017.08.31 02:11:01;383.100;379.323;4.497;3.777
2017.08.31 02:11:32;384.000;379.503;4.497;4.497
2017.08.31 02:12:04;384.000;379.503;4.497;4.497
2017.08.31 02:12:35;384.000;379.503;4.497;4.497
2017.08.31 02:13:07;384.000;379.503;4.497;4.497
2017.08.31 02:13:37;384.000;379.503;4.497;4.497
2017.08.31 02:14:09;384.000;379.503;4.497;4.497
2017.08.31 02:14:39;384.000;379.503;4.497;4.497
2017.08.31 02:15:10;383.652;379.503;4.497;4.149
2017.08.31 02:15:40;383.652;379.503;4.497;4.149
2017.08.31 02:16:15;383.101;379.503;4.497;3.598
2017.08.31 02:16:46;383.108;378.611;4.497;4.497
2017.08.31 02:17:18;383.110;378.613;4.497;4.497
2017.08.31 02:17:49;383.100;378.613;4.497;4.487
2017.08.31 02:18:20;383.000;378.613;4.497;4.387
2017.08.31 02:18:51;382.708;378.613;4.497;4.095
2017.08.31 02:19:21;382.750;378.253;4.497;4.497
2017.08.31 02:19:52;382.718;378.253;4.497;4.465
2017.08.31 02:20:23;382.700;378.253;4.497;4.447
2017.08.31 02:20:54;382.700;378.253;4.497;4.447
2017.08.31 02:21:24;382.400;378.253;4.497;4.147
2017.08.31 02:21:55;382.400;378.253;4.497;4.147
2017.08.31 02:22:26;382.400;378.253;4.497;4.147
2017.08.31 02:22:57;382.399;378.253;4.497;4.146
2017.08.31 02:23:28;382.399;378.253;4.497;4.146
2017.08.31 02:23:59;382.013;378.253;4.497;3.760
2017.08.31 02:24:30;382.390;377.893;4.497;4.497
2017.08.31 02:25:00;382.389;377.893;4.497;4.496
2017.08.31 02:25:31;382.000;377.893;4.497;4.107
2017.08.31 02:26:02;382.390;377.893;4.497;4.497
2017.08.31 02:26:33;383.392;378.895;4.497;4.497
2017.08.31 02:27:03;383.392;378.895;4.497;4.497
2017.08.31 02:27:34;383.259;378.895;4.497;4.364
2017.08.31 02:28:05;382.390;378.895;4.497;3.495
2017.08.31 02:28:36;382.277;378.895;4.497;3.382
2017.08.31 02:29:07;382.277;378.895;4.497;3.382
2017.08.31 02:29:37;382.277;378.895;4.497;3.382
2017.08.31 02:30:08;382.278;377.781;4.497;4.497
2017.08.31 02:30:39;382.998;378.501;4.497;4.497
2017.08.31 02:31:10;382.000;378.501;4.497;3.499
2017.08.31 02:31:40;383.000;378.503;4.497;4.497
2017.08.31 02:32:11;382.997;378.503;4.497;4.494
2017.08.31 02:32:42;382.997;378.503;4.497;4.494
2017.08.31 02:33:13;381.874;378.503;4.497;3.371
2017.08.31 02:33:44;382.999;378.502;4.497;4.497
2017.08.31 02:34:15;382.999;378.502;4.497;4.497
2017.08.31 02:34:46;383.119;378.622;4.497;4.497
2017.08.31 02:35:17;383.498;379.001;4.497;4.497
2017.08.31 02:35:48;383.498;379.001;4.497;4.497
2017.08.31 02:36:18;383.497;379.001;4.497;4.496
2017.08.31 02:36:49;383.498;379.001;4.497;4.497
2017.08.31 02:37:20;383.500;379.003;4.497;4.497
2017.08.31 02:37:51;383.499;379.003;4.497;4.496
2017.08.31 02:38:22;383.500;379.003;4.497;4.497
2017.08.31 02:38:53;383.994;379.497;4.497;4.497
2017.08.31 02:39:24;383.995;379.498;4.497;4.497
2017.08.31 02:39:55;383.993;379.498;4.497;4.495
2017.08.31 02:40:26;383.994;379.497;4.497;4.497
2017.08.31 02:40:57;383.993;379.497;4.497;4.496
2017.08.31 02:41:27;383.993;379.497;4.497;4.496
2017.08.31 02:41:58;383.992;379.497;4.497;4.495
2017.08.31 02:42:29;384.916;380.419;4.497;4.497
2017.08.31 02:43:00;384.776;380.419;4.497;4.357
2017.08.31 02:43:31;384.000;380.419;4.497;3.581
2017.08.31 02:44:01;384.000;380.419;4.497;3.581
2017.08.31 02:44:32;384.000;380.419;4.497;3.581
2017.08.31 02:45:03;383.993;380.419;4.497;3.574
2017.08.31 02:45:34;383.993;380.419;4.497;3.574
2017.08.31 02:46:05;383.994;379.497;4.497;4.497
2017.08.31 02:46:37;383.994;379.497;4.497;4.497
2017.08.31 02:47:08;383.994;379.497;4.497;4.497
2017.08.31 02:47:39;383.995;379.498;4.497;4.497
2017.08.31 02:48:10;383.994;379.498;4.497;4.496
2017.08.31 02:48:40;383.994;379.498;4.497;4.496
2017.08.31 02:49:11;384.649;380.152;4.497;4.497
2017.08.31 02:49:42;384.001;380.152;4.497;3.849
2017.08.31 02:50:13;384.001;380.152;4.497;3.849
2017.08.31 02:50:44;384.001;380.152;4.497;3.849
2017.08.31 02:51:15;384.001;380.152;4.497;3.849
2017.08.31 02:51:45;384.079;379.582;4.497;4.497
2017.08.31 02:52:16;383.159;379.582;4.497;3.577
2017.08.31 02:52:46;383.720;379.223;4.497;4.497
2017.08.31 02:53:17;383.737;379.240;4.497;4.497
2017.08.31 02:53:48;383.718;379.240;4.497;4.478
2017.08.31 02:54:19;383.718;379.240;4.497;4.478
2017.08.31 02:54:50;383.718;379.240;4.497;4.478
2017.08.31 02:55:21;384.000;379.503;4.497;4.497
2017.08.31 02:55:52;384.000;379.503;4.497;4.497
2017.08.31 02:56:23;384.000;379.503;4.497;4.497
2017.08.31 02:56:54;383.860;379.503;4.497;4.357
2017.08.31 02:57:25;383.860;379.503;4.497;4.357
2017.08.31 02:57:56;383.789;379.503;4.497;4.286
2017.08.31 02:58:27;383.789;379.503;4.497;4.286
2017.08.31 02:58:58;383.857;379.360;4.497;4.497
2017.08.31 02:59:29;384.000;379.503;4.497;4.497
2017.08.31 03:00:01;384.000;379.503;4.497;4.497
2017.08.31 03:00:32;383.996;379.503;4.497;4.493
2017.08.31 03:01:03;383.857;379.503;4.497;4.354
2017.08.31 03:01:34;383.994;379.497;4.497;4.497
2017.08.31 03:02:05;383.995;379.498;4.497;4.497
2017.08.31 03:02:36;383.860;379.498;4.497;4.362
2017.08.31 03:03:07;384.000;379.503;4.497;4.497
2017.08.31 03:03:38;384.000;379.503;4.497;4.497
2017.08.31 03:04:09;383.855;379.503;4.497;4.352
2017.08.31 03:04:39;383.790;379.503;4.497;4.287
2017.08.31 03:05:10;383.788;379.503;4.497;4.285
2017.08.31 03:05:40;383.790;379.293;4.497;4.497
2017.08.31 03:06:11;383.790;379.293;4.497;4.497
2017.08.31 03:06:42;383.789;379.293;4.497;4.496
2017.08.31 03:07:13;383.789;379.293;4.497;4.496
2017.08.31 03:07:44;383.219;379.293;4.497;3.926
2017.08.31 03:08:14;383.220;378.723;4.497;4.497
2017.08.31 03:08:45;383.228;378.731;4.497;4.497
2017.08.31 03:09:16;383.219;378.731;4.497;4.488
2017.08.31 03:09:47;383.219;378.731;4.497;4.488
2017.08.31 03:10:18;383.221;378.724;4.497;4.497
2017.08.31 03:10:49;383.219;378.724;4.497;4.495
2017.08.31 03:11:19;383.219;378.724;4.497;4.495
2017.08.31 03:11:50;383.218;378.724;4.497;4.494
2017.08.31 03:12:21;383.219;378.722;4.497;4.497
2017.08.31 03:12:52;383.606;379.109;4.497;4.497
2017.08.31 03:13:23;383.996;379.499;4.497;4.497
2017.08.31 03:13:54;383.996;379.499;4.497;4.497
2017.08.31 03:14:24;383.996;379.499;4.497;4.497
2017.08.31 03:14:55;383.575;379.499;4.497;4.076
2017.08.31 03:15:27;383.575;379.499;4.497;4.076
2017.08.31 03:15:58;383.575;379.499;4.497;4.076
2017.08.31 03:16:29;383.995;379.498;4.497;4.497
2017.08.31 03:16:59;383.995;379.498;4.497;4.497
2017.08.31 03:17:30;384.000;379.503;4.497;4.497
2017.08.31 03:18:00;384.000;379.503;4.497;4.497
2017.08.31 03:18:31;384.000;379.503;4.497;4.497
2017.08.31 03:19:01;384.000;379.503;4.497;4.497
2017.08.31 03:19:32;383.998;379.503;4.497;4.495
2017.08.31 03:20:03;383.998;379.503;4.497;4.495
2017.08.31 03:20:34;383.259;379.503;4.497;3.756
2017.08.31 03:21:05;383.998;379.501;4.497;4.497
2017.08.31 03:21:35;383.998;379.501;4.497;4.497
2017.08.31 03:22:06;383.999;379.502;4.497;4.497
2017.08.31 03:22:36;383.999;379.502;4.497;4.497
2017.08.31 03:23:07;383.998;379.502;4.497;4.496
2017.08.31 03:23:38;383.998;379.502;4.497;4.496
2017.08.31 03:24:08;383.799;379.502;4.497;4.297
2017.08.31 03:24:38;383.699;379.502;4.497;4.197
2017.08.31 03:25:09;383.269;379.502;4.497;3.767
2017.08.31 03:25:40;383.272;378.775;4.497;4.497
2017.08.31 03:26:11;383.266;378.775;4.497;4.491
2017.08.31 03:26:41;383.272;378.775;4.497;4.497
2017.08.31 03:27:11;383.000;378.775;4.497;4.225
2017.08.31 03:27:42;383.000;378.775;4.497;4.225
2017.08.31 03:28:13;382.999;378.775;4.497;4.224
2017.08.31 03:28:44;382.000;378.775;4.497;3.225
2017.08.31 03:29:15;382.000;378.775;4.497;3.225
2017.08.31 03:29:46;382.000;378.775;4.497;3.225
2017.08.31 03:30:16;381.250;378.775;4.497;2.475
2017.08.31 03:30:47;381.250;378.775;4.497;2.475
2017.08.31 03:31:18;380.501;378.775;4.497;1.726
2017.08.31 03:31:49;381.748;377.251;4.497;4.497
2017.08.31 03:32:20;381.998;377.501;4.497;4.497
2017.08.31 03:32:50;381.998;377.501;4.497;4.497
2017.08.31 03:33:21;381.999;377.502;4.497;4.497
2017.08.31 03:33:52;382.227;377.730;4.497;4.497
2017.08.31 03:34:22;382.004;377.730;4.497;4.274
2017.08.31 03:34:54;382.009;377.512;4.497;4.497
2017.08.31 03:35:25;382.016;377.519;4.497;4.497
2017.08.31 03:35:56;382.606;378.109;4.497;4.497
2017.08.31 03:36:27;382.609;378.112;4.497;4.497
2017.08.31 03:36:58;382.019;378.112;4.497;3.907
2017.08.31 03:37:29;382.019;378.112;4.497;3.907
2017.08.31 03:37:59;382.609;378.112;4.497;4.497
2017.08.31 03:38:30;382.609;378.112;4.497;4.497
2017.08.31 03:39:00;382.609;378.112;4.497;4.497
2017.08.31 03:39:31;382.609;378.112;4.497;4.497
2017.08.31 03:40:01;382.923;378.426;4.497;4.497
2017.08.31 03:40:32;382.923;378.426;4.497;4.497
2017.08.31 03:41:03;382.923;378.426;4.497;4.497
2017.08.31 03:41:34;382.921;378.426;4.497;4.495
2017.08.31 03:42:05;382.137;378.426;4.497;3.711
2017.08.31 03:42:36;382.919;378.422;4.497;4.497
2017.08.31 03:43:07;382.919;378.422;4.497;4.497
2017.08.31 03:43:38;382.900;378.422;4.497;4.478
2017.08.31 03:44:09;382.900;378.422;4.497;4.478
2017.08.31 03:44:40;382.899;378.422;4.497;4.477
2017.08.31 03:45:11;382.899;378.422;4.497;4.477
2017.08.31 03:45:41;382.259;378.422;4.497;3.837
2017.08.31 03:46:12;382.259;378.422;4.497;3.837
2017.08.31 03:46:43;382.259;378.422;4.497;3.837
2017.08.31 03:47:14;382.259;378.422;4.497;3.837
2017.08.31 03:47:45;382.299;377.802;4.497;4.497
2017.08.31 03:48:16;382.263;377.802;4.497;4.461
2017.08.31 03:48:47;382.257;377.802;4.497;4.455
2017.08.31 03:49:17;382.256;377.802;4.497;4.454
2017.08.31 03:49:48;382.256;377.802;4.497;4.454
2017.08.31 03:50:19;382.250;377.802;4.497;4.448
2017.08.31 03:50:50;382.245;377.802;4.497;4.443
2017.08.31 03:51:21;382.010;377.802;4.497;4.208
2017.08.31 03:51:51;381.049;377.802;4.497;3.247
2017.08.31 03:52:22;381.052;376.555;4.497;4.497
2017.08.31 03:52:53;382.000;377.503;4.497;4.497
2017.08.31 03:53:24;381.997;377.503;4.497;4.494
2017.08.31 03:53:55;381.997;377.503;4.497;4.494
2017.08.31 03:54:29;382.200;377.703;4.497;4.497
2017.08.31 03:55:00;382.004;377.703;4.497;4.301
2017.08.31 03:55:31;382.200;377.703;4.497;4.497
2017.08.31 03:56:02;382.011;377.703;4.497;4.308
2017.08.31 03:56:33;382.180;377.683;4.497;4.497
2017.08.31 03:57:04;382.018;377.683;4.497;4.335
2017.08.31 03:57:35;382.018;377.683;4.497;4.335
2017.08.31 03:58:06;382.140;377.643;4.497;4.497
2017.08.31 03:58:38;382.140;377.643;4.497;4.497
2017.08.31 03:59:08;382.100;377.643;4.497;4.457
2017.08.31 03:59:39;382.100;377.643;4.497;4.457
2017.08.31 04:00:10;380.550;377.643;4.497;2.907
2017.08.31 04:00:41;381.960;377.463;4.497;4.497
2017.08.31 04:01:12;381.940;377.463;4.497;4.477
2017.08.31 04:01:43;381.938;377.463;4.497;4.475
2017.08.31 04:02:14;381.699;377.463;4.497;4.236
2017.08.31 04:02:46;381.699;377.463;4.497;4.236
2017.08.31 04:03:16;381.021;377.463;4.497;3.558
2017.08.31 04:03:46;381.696;377.199;4.497;4.497
2017.08.31 04:04:17;381.694;377.199;4.497;4.495
2017.08.31 04:04:48;381.694;377.199;4.497;4.495
2017.08.31 04:05:18;381.060;377.199;4.497;3.861
2017.08.31 04:05:49;381.083;376.586;4.497;4.497
2017.08.31 04:06:20;381.690;377.193;4.497;4.497
2017.08.31 04:06:51;381.670;377.193;4.497;4.477
2017.08.31 04:07:22;381.097;377.193;4.497;3.904
2017.08.31 04:07:53;380.900;377.193;4.497;3.707
2017.08.31 04:08:24;381.010;376.513;4.497;4.497
2017.08.31 04:08:55;380.900;376.513;4.497;4.387
2017.08.31 04:09:26;380.900;376.513;4.497;4.387
2017.08.31 04:09:57;380.900;376.513;4.497;4.387
2017.08.31 04:10:28;381.900;377.403;4.497;4.497
2017.08.31 04:10:59;381.000;377.403;4.497;3.597
2017.08.31 04:11:29;381.639;377.142;4.497;4.497
2017.08.31 04:12:00;381.639;377.142;4.497;4.497
2017.08.31 04:12:31;381.639;377.142;4.497;4.497
2017.08.31 04:13:02;381.001;377.142;4.497;3.859
2017.08.31 04:13:33;381.000;377.142;4.497;3.858
2017.08.31 04:14:05;380.900;377.142;4.497;3.758
2017.08.31 04:14:35;381.000;376.503;4.497;4.497
2017.08.31 04:15:06;381.000;376.503;4.497;4.497
2017.08.31 04:15:37;381.201;376.704;4.497;4.497
2017.08.31 04:16:08;381.201;376.704;4.497;4.497
2017.08.31 04:16:38;381.355;376.858;4.497;4.497
2017.08.31 04:17:09;381.251;376.858;4.497;4.393
2017.08.31 04:17:40;381.899;377.402;4.497;4.497
2017.08.31 04:18:11;381.607;377.402;4.497;4.205
2017.08.31 04:18:43;381.900;377.403;4.497;4.497
2017.08.31 04:19:13;381.900;377.403;4.497;4.497
2017.08.31 04:19:43;381.900;377.403;4.497;4.497
2017.08.31 04:20:14;381.899;377.403;4.497;4.496
2017.08.31 04:20:45;381.250;377.403;4.497;3.847
2017.08.31 04:21:15;381.250;377.403;4.497;3.847
2017.08.31 04:21:46;381.275;376.778;4.497;4.497
2017.08.31 04:22:17;381.720;377.223;4.497;4.497
2017.08.31 04:22:48;381.720;377.223;4.497;4.497
2017.08.31 04:23:19;381.277;377.223;4.497;4.054
2017.08.31 04:23:50;381.003;377.223;4.497;3.780
2017.08.31 04:24:22;381.003;377.223;4.497;3.780
2017.08.31 04:24:53;381.003;377.223;4.497;3.780
2017.08.31 04:25:24;381.002;377.223;4.497;3.779
2017.08.31 04:25:54;381.003;376.506;4.497;4.497
2017.08.31 04:26:25;381.003;376.506;4.497;4.497
2017.08.31 04:26:55;381.003;376.506;4.497;4.497
2017.08.31 04:27:26;381.003;376.506;4.497;4.497
2017.08.31 04:27:57;381.101;376.604;4.497;4.497
2017.08.31 04:28:28;381.101;376.604;4.497;4.497
2017.08.31 04:28:59;381.101;376.604;4.497;4.497
2017.08.31 04:29:30;381.101;376.604;4.497;4.497
2017.08.31 04:30:00;381.250;376.753;4.497;4.497
2017.08.31 04:30:31;381.580;377.083;4.497;4.497
2017.08.31 04:31:02;381.900;377.403;4.497;4.497
2017.08.31 04:31:33;381.901;377.404;4.497;4.497
2017.08.31 04:32:04;381.972;377.475;4.497;4.497
2017.08.31 04:32:35;382.005;377.508;4.497;4.497
2017.08.31 04:33:06;382.005;377.508;4.497;4.497
2017.08.31 04:33:37;382.190;377.693;4.497;4.497
2017.08.31 04:34:07;382.810;378.313;4.497;4.497
2017.08.31 04:34:38;382.799;378.313;4.497;4.486
2017.08.31 04:35:09;382.883;378.386;4.497;4.497
2017.08.31 04:35:39;382.883;378.386;4.497;4.497
2017.08.31 04:36:11;382.900;378.403;4.497;4.497
2017.08.31 04:36:42;382.960;378.463;4.497;4.497
2017.08.31 04:37:13;383.010;378.513;4.497;4.497
2017.08.31 04:37:43;383.100;378.603;4.497;4.497
2017.08.31 04:38:13;383.100;378.603;4.497;4.497
2017.08.31 04:38:44;383.240;378.743;4.497;4.497
2017.08.31 04:39:14;383.080;378.743;4.497;4.337
2017.08.31 04:39:45;383.080;378.743;4.497;4.337
2017.08.31 04:40:16;383.080;378.743;4.497;4.337
2017.08.31 04:40:47;383.080;378.743;4.497;4.337
2017.08.31 04:41:18;383.379;378.882;4.497;4.497
2017.08.31 04:41:49;383.250;378.882;4.497;4.368
2017.08.31 04:42:20;383.250;378.882;4.497;4.368
2017.08.31 04:42:50;383.250;378.882;4.497;4.368
2017.08.31 04:43:21;383.251;378.754;4.497;4.497
2017.08.31 04:43:52;383.379;378.882;4.497;4.497
2017.08.31 04:44:23;383.379;378.882;4.497;4.497
2017.08.31 04:44:54;383.003;378.882;4.497;4.121
2017.08.31 04:45:26;383.003;378.882;4.497;4.121
2017.08.31 04:45:57;383.003;378.882;4.497;4.121
2017.08.31 04:46:28;383.001;378.882;4.497;4.119
2017.08.31 04:46:59;383.003;378.506;4.497;4.497
2017.08.31 04:47:30;383.380;378.883;4.497;4.497
2017.08.31 04:48:01;383.380;378.883;4.497;4.497
2017.08.31 04:48:32;383.380;378.883;4.497;4.497
2017.08.31 04:49:03;383.567;379.070;4.497;4.497
2017.08.31 04:49:34;383.300;379.070;4.497;4.230
2017.08.31 04:50:05;383.300;379.070;4.497;4.230
2017.08.31 04:50:35;383.600;379.103;4.497;4.497
2017.08.31 04:51:05;383.924;379.427;4.497;4.497
2017.08.31 04:51:36;383.923;379.427;4.497;4.496
2017.08.31 04:52:07;384.219;379.722;4.497;4.497
2017.08.31 04:52:37;384.005;379.722;4.497;4.283
2017.08.31 04:53:09;384.470;379.973;4.497;4.497
2017.08.31 04:53:40;384.470;379.973;4.497;4.497
2017.08.31 04:54:11;384.470;379.973;4.497;4.497
2017.08.31 04:54:43;384.470;379.973;4.497;4.497
2017.08.31 04:55:14;385.042;380.545;4.497;4.497
2017.08.31 04:55:45;384.999;380.545;4.497;4.454
2017.08.31 04:56:16;384.011;380.545;4.497;3.466
2017.08.31 04:56:47;384.011;380.545;4.497;3.466
2017.08.31 04:57:18;386.200;381.703;4.497;4.497
2017.08.31 04:57:49;386.200;381.703;4.497;4.497
2017.08.31 04:58:20;385.128;381.703;4.497;3.425
2017.08.31 04:58:50;385.268;380.771;4.497;4.497
2017.08.31 04:59:21;385.127;380.771;4.497;4.356
2017.08.31 04:59:52;384.985;380.771;4.497;4.214
2017.08.31 05:00:23;384.985;380.771;4.497;4.214
2017.08.31 05:00:53;384.985;380.771;4.497;4.214
2017.08.31 05:01:24;384.421;380.771;4.497;3.650
2017.08.31 05:01:55;384.968;380.471;4.497;4.497
2017.08.31 05:02:26;384.429;380.471;4.497;3.958
2017.08.31 05:02:57;384.688;380.191;4.497;4.497
2017.08.31 05:03:28;384.827;380.330;4.497;4.497
2017.08.31 05:03:58;384.826;380.330;4.497;4.496
2017.08.31 05:04:29;384.824;380.330;4.497;4.494
2017.08.31 05:05:00;384.824;380.330;4.497;4.494
2017.08.31 05:05:33;384.684;380.330;4.497;4.354
2017.08.31 05:06:04;384.600;380.330;4.497;4.270
2017.08.31 05:06:35;384.606;380.109;4.497;4.497
2017.08.31 05:07:06;384.602;380.109;4.497;4.493
2017.08.31 05:07:37;384.601;380.109;4.497;4.492
2017.08.31 05:08:08;384.600;380.109;4.497;4.491
2017.08.31 05:08:39;384.600;380.109;4.497;4.491
2017.08.31 05:09:10;384.602;380.105;4.497;4.497
2017.08.31 05:09:40;384.986;380.489;4.497;4.497
2017.08.31 05:10:12;384.437;380.489;4.497;3.948
2017.08.31 05:10:42;384.600;380.103;4.497;4.497
2017.08.31 05:11:13;384.600;380.103;4.497;4.497
2017.08.31 05:11:43;384.019;380.103;4.497;3.916
2017.08.31 05:12:14;384.020;379.523;4.497;4.497
2017.08.31 05:12:45;384.020;379.523;4.497;4.497
2017.08.31 05:13:15;385.060;380.563;4.497;4.497
2017.08.31 05:13:45;384.022;380.563;4.497;3.459
2017.08.31 05:14:16;384.955;380.458;4.497;4.497
2017.08.31 05:14:47;384.955;380.458;4.497;4.497
2017.08.31 05:15:18;384.028;380.458;4.497;3.570
2017.08.31 05:15:48;384.028;380.458;4.497;3.570
2017.08.31 05:16:19;384.024;380.458;4.497;3.566
2017.08.31 05:16:50;384.024;380.458;4.497;3.566
2017.08.31 05:17:21;384.024;380.458;4.497;3.566
2017.08.31 05:17:52;384.024;380.458;4.497;3.566
2017.08.31 05:18:23;384.017;380.458;4.497;3.559
2017.08.31 05:18:53;384.017;380.458;4.497;3.559
2017.08.31 05:19:24;384.017;380.458;4.497;3.559
2017.08.31 05:19:55;384.017;380.458;4.497;3.559
2017.08.31 05:20:27;385.000;380.503;4.497;4.497
2017.08.31 05:20:58;385.380;380.883;4.497;4.497
2017.08.31 05:21:29;385.380;380.883;4.497;4.497
2017.08.31 05:21:59;385.600;381.103;4.497;4.497
2017.08.31 05:22:30;385.499;381.103;4.497;4.396
2017.08.31 05:23:01;384.000;381.103;4.497;2.897
2017.08.31 05:23:32;386.177;381.680;4.497;4.497
2017.08.31 05:24:03;386.176;381.680;4.497;4.496
2017.08.31 05:24:34;385.000;381.680;4.497;3.320
2017.08.31 05:25:04;385.077;380.580;4.497;4.497
2017.08.31 05:25:35;385.001;380.580;4.497;4.421
2017.08.31 05:26:06;385.002;380.505;4.497;4.497
2017.08.31 05:26:38;386.493;381.996;4.497;4.497
2017.08.31 05:27:08;386.497;382.000;4.497;4.497
2017.08.31 05:27:39;386.496;382.000;4.497;4.496
2017.08.31 05:28:09;386.047;382.000;4.497;4.047
2017.08.31 05:28:40;386.002;382.000;4.497;4.002
2017.08.31 05:29:10;386.340;381.843;4.497;4.497
2017.08.31 05:29:41;386.500;382.003;4.497;4.497
2017.08.31 05:30:11;386.500;382.003;4.497;4.497
2017.08.31 05:30:42;385.819;382.003;4.497;3.816
2017.08.31 05:31:12;386.895;382.398;4.497;4.497
2017.08.31 05:31:43;386.495;382.398;4.497;4.097
2017.08.31 05:32:14;386.493;382.398;4.497;4.095
2017.08.31 05:32:45;386.700;382.203;4.497;4.497
2017.08.31 05:33:15;386.700;382.203;4.497;4.497
2017.08.31 05:33:46;386.689;382.203;4.497;4.486
2017.08.31 05:34:16;386.689;382.203;4.497;4.486
2017.08.31 05:34:47;386.689;382.203;4.497;4.486
2017.08.31 05:35:17;386.640;382.203;4.497;4.437
2017.08.31 05:35:48;386.680;382.183;4.497;4.497
2017.08.31 05:36:18;386.680;382.183;4.497;4.497
2017.08.31 05:36:49;386.168;382.183;4.497;3.985
2017.08.31 05:37:19;386.168;382.183;4.497;3.985
2017.08.31 05:37:49;386.800;382.303;4.497;4.497
2017.08.31 05:38:20;386.797;382.303;4.497;4.494
2017.08.31 05:38:51;386.797;382.303;4.497;4.494
2017.08.31 05:39:21;386.797;382.303;4.497;4.494
2017.08.31 05:39:51;386.160;382.303;4.497;3.857
2017.08.31 05:40:22;386.777;382.280;4.497;4.497
2017.08.31 05:40:53;386.800;382.303;4.497;4.497
2017.08.31 05:41:24;386.799;382.303;4.497;4.496
2017.08.31 05:41:55;386.800;382.303;4.497;4.497
2017.08.31 05:42:25;386.800;382.303;4.497;4.497
2017.08.31 05:42:57;386.800;382.303;4.497;4.497
2017.08.31 05:43:28;386.970;382.473;4.497;4.497
2017.08.31 05:43:58;386.900;382.473;4.497;4.427
2017.08.31 05:44:29;386.007;382.473;4.497;3.534
2017.08.31 05:45:00;386.878;382.381;4.497;4.497
2017.08.31 05:45:31;386.006;382.381;4.497;3.625
2017.08.31 05:46:02;386.008;381.511;4.497;4.497
2017.08.31 05:46:32;386.800;382.303;4.497;4.497
2017.08.31 05:47:03;386.899;382.402;4.497;4.497
2017.08.31 05:47:33;386.897;382.402;4.497;4.495
2017.08.31 05:48:04;386.778;382.402;4.497;4.376
2017.08.31 05:48:35;386.320;382.402;4.497;3.918
2017.08.31 05:49:06;386.320;382.402;4.497;3.918
2017.08.31 05:49:36;386.340;381.843;4.497;4.497
2017.08.31 05:50:07;386.341;381.844;4.497;4.497
2017.08.31 05:50:37;386.341;381.844;4.497;4.497
2017.08.31 05:51:08;386.670;382.173;4.497;4.497
2017.08.31 05:51:39;386.343;382.173;4.497;4.170
2017.08.31 05:52:10;386.344;381.847;4.497;4.497
2017.08.31 05:52:40;386.344;381.847;4.497;4.497
2017.08.31 05:53:11;386.345;381.848;4.497;4.497
2017.08.31 05:53:41;386.345;381.848;4.497;4.497
2017.08.31 05:54:11;386.350;381.853;4.497;4.497
2017.08.31 05:54:41;386.350;381.853;4.497;4.497
2017.08.31 05:55:11;386.480;381.983;4.497;4.497
2017.08.31 05:55:41;386.480;381.983;4.497;4.497
2017.08.31 05:56:13;386.000;381.983;4.497;4.017
2017.08.31 05:56:44;386.000;381.983;4.497;4.017
2017.08.31 05:57:15;386.000;381.983;4.497;4.017
2017.08.31 05:57:46;386.000;381.983;4.497;4.017
2017.08.31 05:58:16;386.000;381.983;4.497;4.017
