Date;Price;StopLimit;Margin;Diff
2017-09-09 07:44:56;0;LTC;73.82000;73.8;0.02000
2017-09-09 07:45:27;0;LTC;73.82000;73.8;0.02000
2017-09-09 07:45:57;0;LTC;73.82000;73.8;0.02000
2017-09-09 07:46:28;0;LTC;73.99000;73.97000;0.02000
2017-09-09 07:46:59;0;LTC;73.91000;73.97000;-0.06000
2017-09-09 07:47:31;0;LTC;73.91000;73.97000;-0.06000
