Date;Price;StopLimit;Margin;Diff
2017-09-09 08:13:53;0;LTC;73.94000;73.7;0.24000
2017-09-09 08:14:24;0;LTC;73.94000;73.7;0.24000
2017-09-09 08:14:55;0;LTC;73.94000;73.7;0.24000
2017-09-09 08:15:27;0;LTC;73.95000;73.71000;0.24000
2017-09-09 08:15:58;0;LTC;73.85000;73.71000;0.14000
2017-09-09 08:16:29;0;LTC;73.85000;73.71000;0.14000
2017-09-09 08:17:00;0;LTC;73.85000;73.71000;0.14000
2017-09-09 08:17:31;0;LTC;73.58000;73.71000;-0.13000
2017-09-09 08:18:02;0;LTC;73.50000;73.71000;-0.21000
